drep_type	drep_hash	stake	vote	bucket	stored_active	stored_expiry	stored_last_interaction	recomputed_active	recomputed_expiry	fallback_expiry	fallback_active
0	71bdb7bf4726f766d6b476dd1926ab485a6b05c06c3017863e3b0ec5	139828810611		NON_VOTER_NO	true	595	575	true	595	595	true
0	881b9c84fccefa40b9d9d037d80635ea6e5fd19050aab71fef2e12f3	138891942080		NON_VOTER_NO	true	576	552	true	576	576	true
0	56ba9ba3f9c2d6e4f420db4f0adfa26d0fa112122822dd926895d66b	138510229025		NON_VOTER_NO	true	580	557	true	580	580	true
0	26ec12aeb6a7e616d06e533bc09e96c5e0507d78584ff66ac81241f8	137081881338		EXCLUDED_INACTIVE	false	527	537	false	558	558	false
0	9e7c093ca567c0e807124a1640bcf12f0dda58fa77df60bff5ada01f	136958117530		NON_VOTER_NO	false	575	551	true	575	575	true
0	b81a20178cfe08e1ecfcb209f383eac8dac1746813523528a0305823	136255508944		EXCLUDED_INACTIVE	false	531	510	false	531	531	false
0	0731a2853a627319078e11abf1a053cae7ae9e3fc05c66e5984a569f	132070557177		NON_VOTER_NO	true	594	574	true	594	594	true
0	105ca0af44b744caaf0cf13a6a535b216b794c8a62310e11d029f83a	131734616997		NON_VOTER_NO	true	588	568	true	588	588	true
0	d36a3b810993b2f4ff0d7b86dc0a4a5cde9bbcc85e5e053df0850fc6	128285872641		NON_VOTER_NO	true	593	573	true	593	593	true
0	a2eb55da4abbcde0aa67cbb89bd530b7a95eb7e95cd03ca448150fe8	128068831524		NON_VOTER_NO	true	591	571	true	591	591	true
0	263c4b5b12e70cf9d17e3961498c1569961053ef16f5f9ae75eaa861	128064183247		EXCLUDED_INACTIVE	false	552		false	552	552	false
0	0f7bb97d8e861d695a78323524fd86e3e3c924be838a313b152f2cd8	126023080182		EXCLUDED_INACTIVE	false	562	541	false	562	562	false
0	f4b4ee0811b7a6668da741be7cd9e31044926d32ee0919af9f1ad3e9	125954680396		NON_VOTER_NO	true	591	571	true	591	591	true
0	2f98363a8bb9afc31d65753f8d7edacaf65c42b59a9bd67a57ce8e5e	125850081838		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	14174d399873b51e652be2ca3d67ede04b2c9ae984321ae3f75a347a	125203033805		EXCLUDED_INACTIVE	false	542		false	542	542	false
0	eb3b7f8d7da1b215570d032bbd0ba57f1d93bee23c9bb7c6807338cc	124584783773		EXCLUDED_INACTIVE	false	552		false	552	552	false
0	6c77653ab0bff90656b7596f5ecc4b796500f2a3e54931c619c191be	123443314439		NON_VOTER_NO	true	578	555	true	578	578	true
0	e0fa81ae4a99827434a15e1e4857160a9bfc45e42712e4620b9b61ac	122539772447		NON_VOTER_NO	true	582	559	true	582	582	true
0	c4936b4c4e7dcac5eb9fca2d8e928e3cd48cdd6c59d4953db8676485	122325135848		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	0ff7116e9136390c8a3033ee68dd6257a0dfa3867d79fea193402a2e	120508926626		EXCLUDED_INACTIVE	false	530	509	false	530	530	false
0	4a94af221fc537e1c476e1b324b0a4aa3534f633494e2b4323ea832a	120447920632		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce	120330961042		NON_VOTER_NO	true	584	561	true	584	584	true
0	7d1defceeddeef4748028010ea53441e64c4ac8cc4f7472ecfd482c6	119826080919		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107	118587946215		NON_VOTER_NO	true	594	574	true	594	594	true
0	24a85c72ff1c9b6081534f40bcadea3a006f1cc9e02580aaa0bd2ee1	117304518259		NON_VOTER_NO	true	577		true	577	577	true
0	77150015d58a3a619c9e76a8b4fa145e9931ab5ca9aa507642a1a77e	116840032869		EXCLUDED_INACTIVE	false	551		false	551	551	false
0	1c3679163b94776feabf03363b4fa64dc4713cb1a0c60142a296adda	115314587415		NON_VOTER_NO	true	581	558	true	581	581	true
0	32f77f593278d153e71573113630edf52bc9d16bf42973bfb3822a12	114942794585		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	f16bd0f4530904350f9509a8a3beb3c15e35c99702341aa1939cb3b6	113889961241		NON_VOTER_NO	true	594	574	true	594	594	true
0	d0cc37b6ce4911d546f8c325278c6ddb2ff17977ca98e58dc5eab444	113149863787		NON_VOTER_NO	true	578		true	578	578	true
0	1295ee1ad7c9aee04e646019d5c030f1bb10f7e1a15360f66b26aadd	113009390175		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	46e54307463ecd663e21225603365926f3c3c26dc2e19d6642548a6c	108356587699		EXCLUDED_INACTIVE	false	567		false	567	567	false
0	961280acc591f45916461b88c64bedc705a44994707c88aad1210148	105972484484		NON_VOTER_NO	true	595	575	true	595	595	true
0	4fa688efc806b3d7693c4ed9dd6b810b2f03fd62d967071e92307aff	105674045220		NON_VOTER_NO	true	586	563	true	586	586	true
0	ab9360fdf33d892348e84f4874841891f22431b862160224a8a77697	105388506981		EXCLUDED_INACTIVE	false	550	527	false	550	550	false
0	cfb92ab296fe28c47ff8d47dd2a99577020d5e80c5282cfeca16e58e	104613377047		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	4f7b380b49e07234a5ad75cc2dac04a95d0b89aa67b316223057b799	102480233491		EXCLUDED_INACTIVE	false	570		false	570	570	false
0	17eeeba0933a294254a21e46e186fd80467ae663c0dd7dbcd9fb3f86	102470068952		NON_VOTER_NO	true	587	567	true	587	587	true
0	1ed310f19c932649cfd15c3f694b7e4fbd51fee4f0413cc0085d0f92	101756635166		EXCLUDED_INACTIVE	false	561		false	561	561	false
0	7bc334dec63f117c9c7d8b3bb6dfb305f70c1dbf7e11015e294b699f	101401181102		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	ca0e800d72fbbf0af8e5f75e28204e5c9f2d029cd3a5150b92d1fb16	100166479631		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	de4f7cfb2f3dfeeea53505897b778ac1f8563d6a8bd8613cb298056d	99901460975		NON_VOTER_NO	true	585		true	585	585	true
0	f1eac4aa1acb68079eb7e80cd8a8dd2f36fbe3253bea4d68ab5648be	99497837690		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	add72ecd4ea438b4c25663d2462d06cf03213cd60e00e01ffed6d85a	99164514292		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	cc7559aea43dd0959f226897ca5f3b46459d87f2837b840d17c6a5a4	98990559990		EXCLUDED_INACTIVE	false	538	515	false	538	538	false
0	1e52289d42c39511e3a6d7cd2743f9496a8d91e1e326c2121449a0b8	97603201627		NON_VOTER_NO	true	589		true	589	589	true
0	40d5e2c38ff685de4933b3c3e1fe1626889b67816f4abe4237ef2ac2	96107608600		NON_VOTER_NO	false	532	573	true	593	593	true
0	da5569943971e4cbf47e62469ee96eeb44a29c101e59763a98a20d85	95935827779		NON_VOTER_NO	true	595	575	true	595	595	true
0	573ffbbb1e849913e4ded2d14a6d18ed5b7cc1391beb60e26798d24a	93231806842		NON_VOTER_NO	true	590	570	true	590	590	true
0	d3f0357fc0832afaedc4774755efc893c268b4aa38fb3a9a5869113b	92804796592		EXCLUDED_INACTIVE	false	546	523	false	546	546	false
0	9c86e9f27a4fa81436fed2be8cfd9c9b5d33393b065dfe1d89f81972	92605206759		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	e8b9d45bbfa53adc9d0c57799ba9d41ff5c268ece4251d30dd99a335	92237277434		NON_VOTER_NO	true	579	556	true	579	579	true
0	57b28cce7aededee5acc8cba910cf6d2c90092e411c17345a1da17f5	91817916350		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	e1742e31e7b951739ddc8666129bfa227390d0d96e775277e9b97b35	91030459410		EXCLUDED_INACTIVE	false	562	541	false	562	562	false
0	bdda69062b37a25e5b2ba0c604f5f6d6f6b2b8218b160943a0e445ce	89525832717		NON_VOTER_NO	true	595	575	true	595	595	true
0	2640892c530e9da73f5dfb764de3012f4ac13a12bbda6fc98a6d2400	88735457391		NON_VOTER_NO	true	595	575	true	595	595	true
0	4d39013991d05a0917b4e4393a26e27d13954b08ea5965ca2da158ff	86577279665		NON_VOTER_NO	true	591		true	591	591	true
0	3905b0f92b9737bc453b2e311f53a81d863185f2fc0d50bc4b0c19d8	86335983749		NON_VOTER_NO	true	594	574	true	594	594	true
0	49da05d8da84e7e74fc443604300d4028cfb6fb6a4b3593026d9a3a2	86073632807		NON_VOTER_NO	true	591		true	591	591	true
0	f67f79fd035e604ce98bc91c622e5c3b7a158045395973c6d86ffae7	85936310444		NON_VOTER_NO	true	593	573	true	593	593	true
0	af3b1a2f54073ea22eb0ab3b83beca0c158f240cc5f3375fdd0d6685	85810083833		EXCLUDED_INACTIVE	false	556		false	556	556	false
0	5aa686acc9336518cd93064784efa9f13088a59d1f20ac5877d8440d	85282286089		EXCLUDED_INACTIVE	false	529	539	false	560	560	false
0	fb20ff3ccbcfac9e4e7b32b4ffcf0748f5a1879e309657a44582b39a	83937156449		NON_VOTER_NO	true	594	574	true	594	594	true
0	51b55543a00ba4c15064f131bbc101bc09c1e0ca531a548612e99f96	83493419112		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	3d08ba0cbd65bdb289243571c263b62e736849eed0d3cee965c541ab	83202554741		NON_VOTER_NO	true	591	571	true	591	591	true
0	9e1a84fe33f73af4bc38609f5c3801afd1bbb0a1f2b3d27208c5d86c	82096472698		EXCLUDED_INACTIVE	false	566	542	false	566	566	false
0	45193634ba502e6b171ae03196b8b199d6ce6c226094a9e62995612c	81596280639		EXCLUDED_INACTIVE	false	552	530	false	552	552	false
0	5ddac009db8fb9f2ee4fd6352e24ee245d653cd5079524a66b81c1ce	80013408649		EXCLUDED_INACTIVE	false	550	527	false	550	550	false
0	476c274332e87acb0e275758174e644a4249399f892ded4ec5df1c01	79796337372		EXCLUDED_INACTIVE	false	566		false	566	566	false
0	820f686a3244368500d1d90f05fb1f19ac4ef5ddd6ca9a6c8dfd055d	78695258304		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	fa50e389ab0395342bb3316986a25741f1323711f36c2eb68e7ff3f6	77676597807		EXCLUDED_INACTIVE	false	574		false	574	574	false
0	bfd3b5acb2900c561e832c1ca5b0ccd74c866ee06dff6034c4080375	77468722237		EXCLUDED_INACTIVE	false	574		false	574	574	false
0	b1b2b95944324466446ad0d6b6707144d0e35d2112735e9d86120aac	77390704286		NON_VOTER_NO	true	588	568	true	588	588	true
0	824ad8897bb1983ea6fee6036449f9933fda1023edba7cf86e0b73bb	76731152933		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	885ddf70b1f08f8b5b915ce97566190a056aa8b5dd84282e306bb0b7	75990873391		EXCLUDED_INACTIVE	false	546	523	false	546	546	false
0	277cd67f405d43ab611676d1d82678ffc086b9996c0a742a8a30a2e5	74918962078		EXCLUDED_INACTIVE	false	532	511	false	532	532	false
0	8f1da9deeea7309311d4084a22c7d267d6b2a956b019de370a7f9302	74789106253		NON_VOTER_NO	true	590	570	true	590	590	true
0	26a3a2fe4047488f31cd67360002ad98a0b32f9ac95a806940136f55	74538774342		NON_VOTER_NO	true	595	575	true	595	595	true
0	7ab7da0a17210602af873c965d97802be5698495a8047b98bcd20167	73847773981		NON_VOTER_NO	true	591		true	591	591	true
0	6daac942dca10493984236890e9ac7fa8240cac2e9cc03e9acc07b8c	73113222060		EXCLUDED_INACTIVE	false	570	546	false	570	570	false
0	7806149e138ae401ee901830d031b0380dbff915972feb96cb164d64	72649279653		NON_VOTER_NO	false	561	567	true	587	587	true
0	112f9117f11d524f9c3f4a0f1e200eda190e25267b24a1929fbd2da9	72280641166		EXCLUDED_INACTIVE	false	554		false	554	554	false
0	3093d19f7426c60063269fba2569db06aaf50d25b93edeed2d6005ec	72211996960		NON_VOTER_NO	true	591	571	true	591	591	true
0	9f0aa2fe996473f19cac2716ca43480b7f49d13594efad89aeb0b43b	71918920594		EXCLUDED_INACTIVE	false	569	545	false	569	569	false
0	4bb99d066b942ab353ee8967946e6637373cf8b96963f447bd138e05	71580411311		EXCLUDED_INACTIVE	false	546		false	546	546	false
0	46fc7075472d09374eb9b34dfd78eda0005c4d3d1b306be9b1f26f02	70653834405		NON_VOTER_NO	true	595	575	true	595	595	true
0	a8a682d69e88fdbad01112f7e96155199a58461128f2fc2489216e23	69750048544		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	1228f8146e5d57f738b8ce9d0a7a0329d8f6c413923b8fc34e9828b0	69464545547		NON_VOTER_NO	true	581	558	true	581	581	true
0	cf9f2379c7c9e7573b6b64c3e78ce718024ba55cc5ac9e4dad34a414	68562368957		NON_VOTER_NO	true	577		true	577	577	true
0	8cd00c8ec98c46a088b9d9198e152fa38a475d35982eeb921dae3783	66927855151		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	ddfd8f7ab4307876896df7a884606675790988bb7117d22270b57265	65510535670		NON_VOTER_NO	true	595	575	true	595	595	true
0	cb62e993da1feadd6624bc606e7896f5362fe3b7e58214b31917e5bb	65325614985		NON_VOTER_NO	true	591	571	true	591	591	true
0	30d5d894b4ecda097b97de93a5e5d18f2b00c2cf464fa6859594b44c	65136085778		EXCLUDED_INACTIVE	false	554		false	554	554	false
0	95e907db816b7b45ce7fb881393f516c5cccc5d99392a6784089d1ba	61293204522		EXCLUDED_INACTIVE	false	567	543	false	567	567	false
0	6fc83a8f417920adc87a8e20c4e1dce603bcddf7f4f43d84b8e13440	60273178446		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	2827bf03dad304657429fd10aae4c7ed828aa717403f0613b5799788	60217310035		EXCLUDED_INACTIVE	false	549	526	false	549	549	false
0	746b0c4a7552db3a4e2f0a7e443b15bd8f75fdd80b4bf6d896aa56ce	59575050624		NON_VOTER_NO	true	593	573	true	593	593	true
0	b8bde471daa8066123da3ff69ce4e64058662d3dc129c94f75aa07e1	58183296263		NON_VOTER_NO	true	595	575	true	595	595	true
0	bdb7c0adbe363ef4709f83e3a9a9b8f449b8aff1a379af89cdfbc918	55556120638		NON_VOTER_NO	true	580		true	580	580	true
0	b1384281a3364a89934559c48e99357639502fe9347994254ea8b951	55507485440		NON_VOTER_NO	true	592	572	true	592	592	true
0	410903bcc1f030c9bd0747893877eec501d08ddf53bdf90e8ce90171	55317948089		NON_VOTER_NO	true	583	560	true	583	583	true
1	7be42d7ed352a5f3d1125158bfb9cd1b56bd98676f3fa0e48e4709e7	55272840834		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	1047078bd0feeb0e0a708884fe2ba8064945b48f38e2a8450bc017f0	54554478822		NON_VOTER_NO	true	592	572	true	592	592	true
0	cb3e1e62171fe9030d86d6a4ab87ec8cd1e0ba7305b256aeaea479f0	53964932542		EXCLUDED_INACTIVE	false	551		false	551	551	false
0	4c3946531175af9d816ea1a7e528944c78946ab5367ee740dda50556	53644980639		NON_VOTER_NO	true	591	571	true	591	591	true
0	05779861d22cf74acba4a7ae35f56f9fba695456821dffbea62c26d0	53415321889		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	16c9b910e620b6661b82aec2b307bba2b26682b8beddc043301aa19a	53245444458		NON_VOTER_NO	true	594	574	true	594	594	true
0	228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1	52436776327		NON_VOTER_NO	true	586	563	true	586	586	true
0	b80fb567d81e6072fb756d2ffec9b6aa4f938a7bcae18dfd8370501f	51987185909		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	5e9f45e1f0cd57e1f8b5e1be6765ac770890084a2ecb69b1bd2c46f6	51894728603		EXCLUDED_INACTIVE	false	562	541	false	562	562	false
0	1d0c5a0a22df3ed5200e1a404de9e8f34654e47ee489a915f1ff331d	51110616690		EXCLUDED_INACTIVE	false	531	510	false	531	531	false
0	572cbae162dad3afd072f6b0d6a1316b3847fd22f72c479e4962065e	51034592481		NON_VOTER_NO	true	593	573	true	593	593	true
0	e7b1a04242c4f626e8ac6bfc8e1a475102732c83d7d764829c551c83	50910199979		EXCLUDED_INACTIVE	false	542		false	542	542	false
0	d6918668ec1de20da3211b046b48130e29da4f82e5346e9d3de11a46	50831643479		NON_VOTER_NO	true	594	574	true	594	594	true
0	cb8763f7a17f04470f221c2b205568c87e4c7e923bcda7d6b6a8740d	50576405937		NON_VOTER_NO	true	579		true	579	579	true
0	dad4aa7e94797e8b6ec9e8bb9b12e6b8e87360c99f38776c15b283a4	50514104784		NON_VOTER_NO	true	591	571	true	591	591	true
0	80c3d254f51f409e9b5abb6dc221dac73ebf39b9aaa55c35550733ca	50449809238		NON_VOTER_NO	true	595	575	true	595	595	true
0	193a8339bf64339ce5be8d11dde5d6b55b25b7dfc83cf2d282e0f1bd	50354118128		EXCLUDED_INACTIVE	false	568		false	568	568	false
0	12e7d0d68c2dc9709bf30ee7aeb0cc7b19961bc24dc4b6847c31fd46	50276086018		NON_VOTER_NO	true	595	575	true	595	595	true
0	53fc0d7c89919cad6ad218af9c3d5cae324998a4a4ffdaa48122fafe	50231735326		NON_VOTER_NO	true	593	573	true	593	593	true
0	854a6098d6fd46bdcdfb69fb232c6efa8856ffdf6683187b00f3ad3c	50072240355		NON_VOTER_NO	true	590		true	590	590	true
0	56a8f7da587c7158751533af1a60322c3c3a42213e538b0cec214be8	49388887995		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	6d5ce887a6c1949dabfce078ca55a026a2f8216d864f947fc7158b4c	49090182902		EXCLUDED_INACTIVE	false	573	549	false	573	573	false
0	969aa5ff855f5ee677bc81b25ea265be221fa206c2686419eaa0dae6	48274915625		NON_VOTER_NO	true	591	571	true	591	591	true
0	2dbd94891a4a576a2482c9fb7dd38589e61af0ce7177cfb6f5dbe639	47723670560		EXCLUDED_INACTIVE	false	550		false	550	550	false
0	3797be4b267ebf78691c8e308598ea2e328481c4c60ba946880c18dd	46975654515		NON_VOTER_NO	true	586		true	586	586	true
0	7109369a2811cc3198651547e684dec2402f84406bf2eeea276c5424	46772129754		EXCLUDED_INACTIVE	false	567		false	567	567	false
0	264d012dd8f2b1cb891887ab0fca9017d6b41d2bf11d7b901fd0497e	46740799773		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	76672fb80a7738a345e4562e0aacf12caf38f54af7efb2e307646dae	45820572065		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	4a911211db811a5a9a9bcbd24e83efa601691e950c97d8e9ac6dcc4c	45782409258		EXCLUDED_INACTIVE	false	561		false	561	561	false
0	93dfadfa68ef59b66d9a5a79ad068976571cddbb8d5e2d1bea94fdb1	45115906360		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	aaf51e0464a8ba779fb0bc04c7cd78c1ddc8dce24906b722421cc132	44990928536		NON_VOTER_NO	true	591	571	true	591	591	true
0	8cf6c648ee62687acdea00a77ab6d8be8b2dd1fd17757f901a27ede9	43736351799		NON_VOTER_NO	false	559	561	true	584	584	true
0	d1f203da59889b4e3374516a240a4c65ed7f62813fb4590e24019f9f	43538805694		EXCLUDED_INACTIVE	false	560		false	560	560	false
0	a09421dcfc9aa1b31a2a3dfb20de77e16c0da2f8325730c4d8aeeb2e	43046990333		NON_VOTER_NO	true	580	557	true	580	580	true
0	ce179dfd95a1a136666945aee81a784b0d96541ffcbc6a3b4cfa71eb	42278696641		NON_VOTER_NO	true	595	575	true	595	595	true
0	28c47888ed7d5254f14f0c1297068e08be5830bdb49a1cf7aa9975a3	42146014982		NON_VOTER_NO	true	577		true	577	577	true
0	4fb06ece9c47261976c251ba60fd673a1de2f538fc4faeb30362e209	41537215946		NON_VOTER_NO	true	586		true	586	586	true
0	8ba11d7bf13d9fba1b865d3a814b68e88e3d2012c05f116bf859e113	40651952856		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	fd1080fd8f2f5d5d4d59d765d436dbf9fd3431217242b2e482d80f09	40413681637		EXCLUDED_INACTIVE	false	573		false	573	573	false
0	27d9f11b1dded3da9d3a403129b8e324d06a29133bae6031eb65298f	40401899968		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	0992a20a5bd92eb11e2baeca8df9368ca7a81ae4ed7ff3ba0f0acbe1	40289657306		NON_VOTER_NO	true	586		true	586	586	true
0	d39faca15484a2e644dce5450bce70a07d73a0ccfe9a4f512de86819	39864256928		NON_VOTER_NO	true	595	575	true	595	595	true
0	939d3fe696269fb52807c21253ebe44af2816f4bae7b459a29acfb0f	39677639929		NON_VOTER_NO	true	586	563	true	586	586	true
0	4f9637ff13115d70ca181e13ecc50d831d25ad52f0731fa0c473dd6b	38870889107		NON_VOTER_NO	true	579		true	579	579	true
0	7d74ef206be9febb891c7b8bf4cc69db4325acdb3ab7b2ab1627dedf	38577098636		NON_VOTER_NO	true	586		true	586	586	true
0	e9c8d90d900d77a15c96ecf41db202aff23325449f70efb09c84478a	38184222167		NON_VOTER_NO	true	593	573	true	593	593	true
0	fb037a25ea805ba14a659e31774d72c4119358206b6b1b7b403a5515	37600289428		NON_VOTER_NO	false	527	571	true	591	591	true
0	979473f4d53e2aa511ae368fa683b1ce70ed625ab23d59cbde6a4462	36997499553		EXCLUDED_INACTIVE	false	542		false	542	542	false
0	6f396a46de5708c473421628ecbbe0e398d1ed3b613fcc6bac44fe32	36544994859		NON_VOTER_NO	true	589	569	true	589	589	true
0	8b773e7084838bf74cd12730e2a56500e4a04bb7a80febd1d9c21c8b	36274283246		EXCLUDED_INACTIVE	false	568		false	568	568	false
0	1fbb542a9cc8d7286c8c4bec2518d5e33dead4273e6d6bc3972ea21f	36177843925		NON_VOTER_NO	true	585	562	true	585	585	true
0	dd3573c0092bc1fad1301bece6e95c50a248264d743e21c2dcdb6266	36148618237		NON_VOTER_NO	true	595	575	true	595	595	true
0	8770a2e6c423409150eedbccd3f9d7c5e6db3ae007a0721d2babb5fc	35954407180		EXCLUDED_INACTIVE	false	566		false	566	566	false
0	59494a7012a69ab253573d2ec1daf122548712a49d45f1f10b9f7b5f	35860656004		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	2aed95fe9be92adcb4db24130c0d86d81d3a24618a1abacba7017493	35608539667		NON_VOTER_NO	true	582		true	582	582	true
0	cafbada3e8b5b5d517f2599614ec62d5ca77d125fafc61851a9d02b3	35009385426		EXCLUDED_INACTIVE	false	543		false	543	543	false
0	29a3e06eb5600a238fe7666f682c76e183e880233ed2758df882c070	34792656206		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	1b8c85fd004fd829dc35cd0e2c55c31cfaf123fdce66ab7ada9b623d	34693935482		NON_VOTER_NO	true	581	558	true	581	581	true
0	d8bcfe389570f12379ca6956b8f95dff317171943c344f15eeb7536d	33817898425		NON_VOTER_NO	true	578	555	true	578	578	true
0	f387efd3bbaa53d85ca01960626a4114633a8d7087a50979284cad2b	33814310966		NON_VOTER_NO	true	594	574	true	594	594	true
0	8810bb65bb1cd9de2748a7de22a021f424b21b80c1f231a0b2950519	33502108756		NON_VOTER_NO	true	595	575	true	595	595	true
0	564434bae058d9dd2190f7f94b4342a52e9ff6a8d7a82106074ba327	33180410522		NON_VOTER_NO	true	594	574	true	594	594	true
0	60d0553d43653ff1e72f2e842b86d9bb9c9a39bb80c6d6c4c29d9a95	33000340984		EXCLUDED_INACTIVE	false	566	542	false	566	566	false
0	e45b09f3a13bbee11891e43d74338eae6a438200729332e4ae18906e	32744811513		NON_VOTER_NO	true	595	575	true	595	595	true
0	675996a2fabb70e27127340f31ecff7d377812a995198b140321c691	32342365300		EXCLUDED_INACTIVE	false	539	516	false	539	539	false
0	a5cc62ad3e9ba47dc64cf6ae598717e78a77bca08a398a2530e7c724	31071506893		NON_VOTER_NO	true	577	554	true	577	577	true
0	59ef094980bd3e60942fcca0dba9eefabba4e0f1e3fefec388392e3d	30427089953		NON_VOTER_NO	true	595	575	true	595	595	true
0	77cf652eab532a7e8508d7899b117384bc55ae67b556f0ea3094bda5	30198896814		NON_VOTER_NO	true	580		true	580	580	true
0	ab80087cc52d50a4457bb4a819ade730c0a4f8e67d082c2bdf4e5f7b	29496940030		NON_VOTER_NO	false	594		true	594	594	true
0	7128b29b0a0add072546a7763e8ea9bd1936bc41a53c08dbf19ce6b4	29373477127		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	5230e8524526da572fb84641c909df0aa17b6084b3484dc84be40a52	29188798135		NON_VOTER_NO	true	594		true	594	594	true
0	ca77e18883829416a59327056d978299ab637b0389d81eadb2a9060f	29184690737		NON_VOTER_NO	true	591	571	true	591	591	true
0	7109791efa033064e58d016b9b8e62e4338658027f6649533a95eddd	29164063968		EXCLUDED_INACTIVE	false	567	543	false	567	567	false
0	66cbd36bb7334abc1d380c3e68a098e12869d02918a246d700c40a9b	29027356477		NON_VOTER_NO	true	594		true	594	594	true
0	6d412ef975261e47c13ee31d2b4dcad1b74f9c9db0afae809449416b	28400284602		EXCLUDED_INACTIVE	false	544		false	544	544	false
0	b8b07dbbf820d176c84b8544cad9b615f42e934272ae195390dbf7d6	27772727501		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	ec7607be84b59bcc51575f33e50e8c03eb62fc09944d151a80aef0ee	27032017321		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	95183136b98d4a8b7f424438500edc6405c160932e8307e76595f04b	26631840120		EXCLUDED_INACTIVE	false	569		false	569	569	false
0	8fea0566cf9e3a4ea7798dbadb2a828847f076c909c18b0fc3790dfa	26526962308		EXCLUDED_INACTIVE	false	551	528	false	551	551	false
0	580ff87ec6737555c7e537c8d80c18656aea18cc997ee8c10aa2d02c	26109576248		EXCLUDED_INACTIVE	false	570	546	false	570	570	false
0	f04d7d3d83c5caf4dc13953c77eab2b77d70f01ae98d45214022241f	26007335366		NON_VOTER_NO	true	594	574	true	594	594	true
0	71a92ac2bb4c454ea8e7fead3ffda9ac8dc8b1af8ca4c9fc96e22b53	25995226952		EXCLUDED_INACTIVE	false	550		false	550	550	false
0	a1ae3034f80adf874c311b7de020a907a3b0b03589c3f50416dcfb06	25642021843		NON_VOTER_NO	true	585	562	true	585	585	true
0	2684b6bbb0485b9aae95af2662063d60e81162c30937e38a4d9cca7c	25433204658		EXCLUDED_INACTIVE	false	543		false	543	543	false
0	2db4d6565f32f50ffe88c574d51d81804fbfee4a5135cd9f2d716296	25296914594		NON_VOTER_NO	true	593	573	true	593	593	true
0	6e4bd00f4c832c5461c1c5554eb1f36b44ee40b302d683d9203ae6df	25240192387		NON_VOTER_NO	true	586	563	true	586	586	true
0	c339f3b0cdef2bfd5083da6914737379e30c6b8c2b13ed447fe9a92e	24172704977		NON_VOTER_NO	false	575	551	true	575	575	true
0	96fd0b66eb8f59926c5689d26f19e5a69e24aa00b7353e4f9ee36879	23862780424		EXCLUDED_INACTIVE	false	541		false	541	541	false
0	ec72b3fadec760c1cb4fe4f920a12b821126c2a2ebe3b86641e3345b	23481217179		EXCLUDED_INACTIVE	false	551		false	551	551	false
0	0905822acc5549e2c27711995586b8f4d2c7663b334dd625038df7d4	22769403597		EXCLUDED_INACTIVE	false	546		false	546	546	false
0	4e01821ffc9ff5ac44fac0a4e2e2bd8cf9a48dbbade64ce02ecba8d7	22745326855		EXCLUDED_INACTIVE	false	547		false	547	547	false
0	7b1916c28a0310d42aaf341f6ffc709b022738c5b5e485caa5e3ffb4	22574005525		NON_VOTER_NO	true	591		true	591	591	true
0	db7b7d9444e989219fb2d832cd00db65c8c7281eb089723211992373	22076257608		EXCLUDED_INACTIVE	false	531		false	531	531	false
0	2b9e3b80da89165c04db587b498dba114f917fbab22f83306dc74b15	22038157119		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	5e77f367dbdd42c19cca78a75ed894b55d7914786f499d8fa8be08ef	21919402922		EXCLUDED_INACTIVE	false	552		false	552	552	false
